,storm_id,season,init_lat,init_lon,init_dist2land,PDI_max_wmo,PDI_max_usa,PDI_max_tokyo,Pres_min_wmo,r34_max_wmo,r50_max_wmo,r64_max_wmo,storm_speed_max_wmo,lon_weighted,lat_weighted,lon_variance,lat_variance,latlon_covariance,DayofYear_mean
1043,1043,1939,17.5,-62.5,337.0,777600000.0,777600000.0,,,,,,43.0,-63.00996017456055,28.024242401123047,23.35577245151908,98.5362636291069,38.23467893336564,287.6779661016949
1044,1044,1939,15.0,-82.0,118.0,230400000.0,230400000.0,,,,,,45.0,-78.29774475097656,20.403343200683597,22.431317512680863,18.84368142078397,17.92549830590113,305.8051948051948
1045,1045,1940,22.0,-71.0,225.0,74868752.0,74868752.0,,,,,,20.0,-69.8418960571289,33.65336608886719,9.470550367638785,34.9212926314398,12.789521369470323,143.93650793650792
1046,1046,1940,28.5,-83.1,45.0,276356256.0,276356256.0,,972.0,,,,10.0,-90.8540267944336,29.927284240722656,13.86448421606248,4.998340139572608,-6.014800872537309,219.6779661016949
1047,1047,1940,18.899998,-64.8,101.0,272570528.0,272570528.0,,972.0,,,,19.0,-77.24314880371094,29.09891700744629,29.239871627296317,26.947147381685216,-26.38019828345041,222.82432432432432
1048,1048,1940,26.200003,-65.3,872.0,385818752.0,385818752.0,,961.0,,,,22.0,-69.0592041015625,33.060298919677734,10.148876522699934,48.30826302739515,2.980962648664042,243.17910447761196
1049,1049,1940,15.199999,-47.3,1261.0,276356256.0,276356256.0,,,,,,33.0,-60.76638412475586,29.45531463623047,71.62101998685951,141.23041267544778,3.6020021218934577,257.30927835051546
1050,1050,1940,11.999999,-81.5,222.0,41006248.0,41006248.0,,1004.0,,,,19.0,-89.2069320678711,21.382953643798828,20.41648849856464,44.99565894829687,-26.406476355056768,265.43636363636364
1051,1051,1940,29.3,-49.4,1954.0,276356256.0,276356256.0,,984.0,,,,35.0,-35.10160446166992,37.35640335083008,49.18657150528814,11.719711713091742,12.56547142852253,268.8301886792453
1052,1052,1940,12.0,-79.1,280.0,154350000.0,154350000.0,,993.0,,,,9.0,-81.47372436523438,12.953375816345217,3.076022910580316,0.6858950931378994,-1.0766441647923537,295.8378378378378
1053,1053,1940,22.0,-72.5,103.0,154350000.0,154350000.0,,,,,,59.0,-55.25523376464844,39.15692901611328,100.21017601523072,99.57482404986465,98.38490961328418,300.8048780487805
1054,1054,1941,27.1,-86.7,316.0,56250000.0,56250000.0,,1001.0,,,,8.0,-91.19245910644533,28.618303298950195,8.158284491325388,0.7131554719164053,-2.3228673504224004,256.2093023255814
1055,1055,1941,23.7,-88.0,245.0,591171456.0,591171456.0,,985.0,,,,42.0,-88.08008575439453,30.87193298339844,48.4299552913264,92.33340575247972,53.59908044287143,264.8205128205128
1056,1056,1941,26.8,-78.7,128.0,154350000.0,154350000.0,,990.0,,,,13.0,-72.62175750732422,32.4083366394043,11.961545957343857,16.837180023690507,10.59045775217608,264.44444444444446
1057,1057,1941,13.7,-60.3,344.0,684393728.0,684393728.0,,,,,,16.0,-79.44551086425781,15.481023788452148,118.33855278911577,4.098607922831113,-19.32725086353337,269.8070175438597
1058,1058,1941,21.2,-62.4,458.0,508225600.0,508225600.0,,962.0,,,,29.0,-72.95996856689453,28.66242790222168,62.481307704856135,13.408836229842423,0.7778651211228544,281.2530120481928
1059,1059,1941,20.7,-69.0,159.0,40286840.0,40286840.0,,1004.0,,,,16.0,-80.12163543701172,25.75563240051269,23.537738736580803,8.899096373646701,-11.968329182332358,291.3448275862069
1060,1060,1942,16.2,-85.2,33.0,56250000.0,56250000.0,,,,,,17.0,-92.0553970336914,18.841890335083008,20.93678235700064,4.467846887203194,-9.603603123168083,215.95652173913044
1061,1061,1942,19.0,-85.5,207.0,151200000.0,151200000.0,,,,,,38.0,-91.26443481445312,28.443574905395508,11.817466664136107,20.55161436158937,-11.159029380835925,232.08
1062,1062,1942,14.799999,-74.0,350.0,450000000.0,450000000.0,,950.0,,,,16.0,-88.46682739257812,22.290531158447266,86.02388314165643,37.76541294138966,-56.682461097532205,239.56164383561645
1063,1063,1942,27.500002,-62.5,1065.0,385818752.0,385818752.0,,,,,,18.0,-56.60756301879883,35.91456985473633,14.554819316071242,8.483507245840231,10.45964597805922,241.5584415584416
1064,1064,1942,12.5,-58.8,313.0,41006248.0,41006248.0,,,,,,19.0,-77.7466812133789,16.147052764892578,82.16629316071673,1.1000554463582677,-8.227099101928438,262.1904761904762
1065,1065,1942,35.0,-65.0,863.0,41006248.0,41006248.0,,,,,,25.0,-65.13813018798828,38.34361267089844,17.67362766898008,22.502498227157176,18.059904708132205,264.3018867924528
1066,1066,1942,29.8,-63.5,1291.0,41006248.0,41006248.0,,,,,,14.0,-65.55553436279297,32.23231887817383,1.2004338514471116,4.597943835527901,-0.8694126304721189,271.32
1067,1067,1942,24.0,-71.0,374.0,97200000.0,97200000.0,,,,,,26.0,-61.75525665283203,34.25547790527344,52.96843024241272,72.38652034425256,61.15515880583954,275.6744186046512
1068,1068,1942,29.6,-71.3,749.0,41006248.0,41006248.0,,1000.0,,,,13.0,-74.41658020019531,33.01716232299805,2.739465165424084,4.993064828824874,-3.632104188123431,284.17391304347825
1069,1069,1942,19.4,-76.9,56.0,41006248.0,41006248.0,,,,,,15.0,-73.57241821289062,28.41561508178711,10.079754378387548,28.51667732965818,15.87841171215426,288.6744186046512
1070,1070,1942,21.8,-72.0,123.0,385818752.0,385818752.0,,,,,,15.0,-83.87510681152344,20.298324584960938,48.72224404262338,3.128675624908076,9.24180737011632,311.94545454545454
1071,1071,1943,28.0,-87.7,176.0,328049984.0,328049984.0,,967.0,,,,11.0,-94.18517303466795,29.81833839416504,8.961323662806782,2.3197513356483177,-4.138744258140657,208.42857142857144
1072,1072,1943,17.1,-60.5,554.0,56250000.0,56250000.0,,,,,,25.0,-70.42181396484375,26.711708068847656,17.83811099068582,39.41083711793638,-18.77456013030077,228.1764705882353
1073,1073,1943,13.5,-55.5,675.0,777600000.0,777600000.0,,,,,,43.0,-60.7366828918457,27.937292098999023,42.7662953520332,122.09202282971836,26.431073458344223,234.9402985074627
1074,1074,1943,24.500002,-59.5,928.0,520931264.0,520931264.0,,,,,,36.0,-61.76845169067383,34.33381271362305,2.7061778389505498,26.782211974078688,2.4749825425176177,248.18309859154928
1075,1075,1943,26.000002,-77.8,102.0,41006248.0,41006248.0,,,,,,42.0,-68.56912231445312,38.29397201538086,68.936290508817,68.82570641051436,67.46398845394444,257.7142857142857
1076,1076,1943,23.799997,-93.90001,386.0,276356256.0,276356256.0,,,,,,13.0,-93.9617919921875,27.510698318481445,1.5339194394177704,1.866109472232142,1.038606219061062,260.6923076923077
1077,1077,1943,29.000002,-65.8,1132.0,74868752.0,74868752.0,,997.0,,,,15.0,-71.48230743408203,35.62348556518555,17.632834920390156,11.556178818073349,-13.483734650727502,272.6774193548387
1078,1078,1943,24.0,-60.7,806.0,97200000.0,97200000.0,,,,,,55.0,-63.57099151611328,35.84107208251953,12.299337712264,74.68033159172676,12.798565792580847,275.04761904761904
1079,1079,1943,12.700001,-60.5,230.0,385818752.0,385818752.0,,,,,,36.0,-65.65315246582031,18.886173248291016,6.765025548257846,49.78271057963578,-12.866013735439834,286.81632653061223
1080,1080,1943,16.0,-81.0,251.0,28800000.0,28800000.0,,,,,,10.0,-85.0982894897461,17.30714225769043,5.922441846164511,0.3621950679502447,-0.6381193756761983,296.1764705882353
1081,1081,1944,19.6,-68.6,77.0,154350000.0,154350000.0,,,,,,38.0,-70.33367919921875,30.686691284179688,39.755707866702856,37.97563551279028,24.056821245420227,198.1818181818182
1082,1082,1944,13.4,-56.600002,566.0,74868752.0,74868752.0,,,,,,20.0,-69.15581512451172,15.617650985717772,57.74532725669202,1.54547406058285,-9.143489459743911,207.55172413793105
1083,1083,1944,21.5,-69.0,236.0,150392304.0,150392304.0,,985.0,,,,23.0,-74.75133514404297,32.541378021240234,10.764356032914025,42.19670043703714,-0.4219269301276475,214.425
1084,1084,1944,12.1,-59.5,226.0,520931264.0,520931264.0,,973.0,,,,16.0,-77.6146469116211,17.3604679107666,139.6537031261294,8.233770256446237,-32.650746171549976,233.1904761904762
1085,1085,1944,20.499998,-85.0,146.0,56250000.0,56250000.0,,,,,,11.0,-92.16221618652344,23.142662048339844,20.349663702862586,1.8757671217499488,-6.069879795626444,233.43589743589743
1086,1086,1944,20.8,-58.5,790.0,1193639936.0,1193639936.0,,918.0,,,,42.0,-67.99498748779297,31.193679809570312,46.58506481253227,84.29880390810291,14.558878645145308,256.5245901639344
1087,1087,1944,25.0,-95.00001,230.0,68062504.0,68062504.0,,992.0,,,,24.0,-91.3821258544922,28.37517738342285,9.094348386194412,4.449591720314936,6.262177599369793,253.8695652173913
1088,1088,1944,19.3,-83.6,249.0,154350000.0,154350000.0,,,,,,15.0,-89.13746643066406,19.611162185668945,14.192806303445078,2.0574845659447965,4.158215580579463,264.44444444444446
